Source IP,Source Port,Destination IP,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Label,BinaryLabel
192.168.10.16,37222,23.61.187.27,80,6,26637748,8,9,864,3926,179.8200058,0.638192087,432,0,108.0,1448,0,436.2222222,266.1111111,474.1825026,224849.0458,281.7647059,BENIGN,0
192.168.10.16,37218,23.61.187.27,80,6,26598190,8,8,864,3926,180.087442,0.601544692,432,0,108.0,1963,0,490.75,281.7647059,572.2157077,327430.8162,299.375,BENIGN,0
192.168.10.16,37220,23.61.187.27,80,6,41927019,9,8,864,3926,114.246138,0.405466461,432,0,96.0,1963,0,490.75,266.1111111,632.7025961,400312.5752,281.7647059,BENIGN,0
192.168.10.16,37388,23.61.187.27,80,6,5616912,3,1,0,0,0.0,0.712135066,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,37390,23.61.187.27,80,6,22098795,8,7,838,3534,197.8388414,0.678770042,419,0,104.75,1767,0,504.8571429,273.25,600.058386,360070.0667,291.4666667,BENIGN,0
192.168.10.16,50192,23.63.226.152,80,6,5409697,3,1,0,0,0.0,0.739412947,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,50190,23.63.226.152,80,6,117786492,25,27,6684,11890,157.6921062,0.44147677,1967,0,267.36,2089,0,440.3703704,350.4528302,653.171893,426633.5218,357.1923077,BENIGN,0
192.168.10.16,50276,23.63.226.152,80,6,117585688,17,16,1514,756,19.30507053,0.2806464,821,0,89.05882353,378,0,47.25,66.76470588,197.5993895,39045.51872,68.78787879,BENIGN,0
192.168.10.16,49110,23.63.227.171,80,6,6049719,3,1,0,0,0.0,0.661187735,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,49108,23.63.227.171,80,6,115453110,16,14,474,248,6.253621059,0.25984575,474,0,29.625,248,0,17.71428571,23.29032258,94.7565982,8978.812903,24.06666667,BENIGN,0
192.168.10.16,47286,31.13.80.36,443,6,403206,12,8,559,3908,11078.70419,49.60243647,193,0,46.58333333,1398,0,488.5,212.7142857,424.2601964,179996.7143,223.35,BENIGN,0
192.168.10.16,47288,31.13.80.36,443,6,117543282,18,12,899,5062,50.7132343,0.255225135,287,0,49.94444444,2796,0,421.8333333,192.2903226,528.1864061,278980.8796,198.7,BENIGN,0
192.168.10.16,36952,34.199.97.28,443,6,5956761,12,9,751,6628,1238.760461,3.525405837,435,0,62.58333333,1755,0,736.4444444,335.4090909,575.9562367,331725.5866,351.3809524,BENIGN,0
192.168.10.16,36164,34.202.169.231,443,6,60647661,19,17,2976,9381,203.7506442,0.593592554,2657,0,156.6315789,1448,0,551.8235294,333.972973,656.8899149,431504.3604,343.25,BENIGN,0
192.168.10.16,44484,34.227.128.119,80,6,5972553,3,1,0,0,0.0,0.669730348,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,44488,34.227.128.119,80,6,5972614,3,1,0,0,0.0,0.669723508,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,44490,34.227.128.119,80,6,63854900,11,10,1545,628,34.03027802,0.328870611,777,0,140.4545455,314,0,62.8,98.77272727,236.6544461,56005.32684,103.4761905,BENIGN,0
192.168.10.16,44486,34.227.128.119,80,6,64854739,11,10,1540,628,33.42855177,0.323800548,772,0,140.0,314,0,62.8,98.54545455,235.9735109,55683.49784,103.2380952,BENIGN,0
192.168.10.16,50722,34.227.128.119,443,6,5903049,9,5,353,3001,568.1809519,2.371655732,196,0,39.22222222,2896,0,600.2,223.6,741.5057846,549830.8286,239.5714286,BENIGN,0
192.168.10.16,50720,34.227.128.119,443,6,60822663,17,13,1931,3718,92.87656478,0.4932372,821,0,113.5882353,1502,0,286.0,182.2258065,404.6171614,163715.0473,188.3,BENIGN,0
192.168.10.16,50718,34.227.128.119,443,6,61833954,19,14,2725,4061,109.7455291,0.533687365,813,0,143.4210526,1502,0,290.0714286,199.5882353,402.052395,161646.1283,205.6363636,BENIGN,0
192.168.10.16,50722,34.227.128.119,443,6,1,2,0,12,0,12000000.0,2000000.0,6,6,6.0,0,0,0.0,6.0,0.0,0.0,9.0,BENIGN,0
192.168.10.16,39110,34.230.189.151,80,6,5793079,4,4,277,456,126.5302959,1.380958209,277,0,69.25,456,0,114.0,81.44444444,167.6925096,28120.77778,91.625,BENIGN,0
192.168.10.16,39110,34.230.189.151,80,6,50675,1,1,0,0,0.0,39.4671929,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,37140,35.185.125.161,80,6,5132460,3,1,0,0,0.0,0.779353371,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,37138,35.185.125.161,80,6,10125258,4,4,370,337,69.82538124,0.790103324,370,0,92.5,337,0,84.25,78.55555556,156.097014,24366.27778,88.375,BENIGN,0
192.168.10.16,40384,35.185.125.161,443,6,10295699,9,10,788,6544,712.1420313,1.845430796,470,0,87.55555556,2816,0,654.4,366.6,737.6948021,544193.6211,385.8947368,BENIGN,0
192.168.10.16,37138,35.185.125.161,80,6,55027,1,1,0,0,0.0,36.34579388,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,40384,35.185.125.161,443,6,243,2,0,0,0,0.0,8230.452675,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,56498,50.116.194.21,80,6,5105399,6,6,951,5490,1261.605606,2.350452922,927,0,158.5,1460,0,915.0,495.4615385,663.4416095,440154.7692,536.75,BENIGN,0
192.168.10.16,56572,50.116.194.21,80,6,5124416,4,3,949,480,278.8610448,1.366009317,937,0,237.25,474,0,160.0,178.625,347.9527626,121071.125,204.1428571,BENIGN,0
192.168.10.16,56572,50.116.194.21,80,6,52654,1,1,6,6,227.9029134,37.98381889,6,6,6.0,6,6,6.0,6.0,0.0,0.0,9.0,BENIGN,0
192.168.10.16,56498,50.116.194.21,80,6,51578,1,1,6,6,232.6573345,38.77622242,6,6,6.0,6,6,6.0,6.0,0.0,0.0,9.0,BENIGN,0
192.168.10.16,36748,50.17.232.169,443,6,5378932,10,7,352,5242,1039.983402,3.160478697,195,0,35.2,1448,0,748.8571429,310.7777778,550.4760032,303023.8301,329.0588235,BENIGN,0
192.168.10.16,36750,50.17.232.169,443,6,60540587,18,14,755,5663,106.0115258,0.528571023,434,0,41.94444444,1448,0,404.5,194.4848485,432.3680522,186942.1326,200.5625,BENIGN,0
192.168.10.16,43840,50.18.173.48,80,6,3381,2,0,0,0,0.0,591.5409642,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,43840,50.18.173.48,80,6,175217,3,4,1392,354,9964.786522,39.95046143,1392,0,464.0,354,0,88.5,218.25,490.1771546,240273.6429,249.4285714,BENIGN,0
192.168.10.16,43838,50.18.173.48,80,6,3564968,3,4,1386,656,572.7961654,1.963551987,1386,0,462.0,656,0,164.0,255.25,511.3164382,261444.5,291.7142857,BENIGN,0
192.168.10.16,43838,50.18.173.48,80,6,41244,2,0,0,0,0.0,48.49190185,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,44920,50.63.243.230,80,6,153,2,0,0,0,0.0,13071.89542,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,44920,50.63.243.230,80,6,66984,4,5,428,2266,40218.55966,134.3604443,428,0,107.0,1448,0,453.2,269.4,497.0187119,247027.6,299.3333333,BENIGN,0
192.168.10.16,44918,50.63.243.230,80,6,632150,3,4,429,2267,4264.810567,11.07332121,429,0,143.0,2267,0,566.75,337.0,794.1552565,630682.5714,385.1428571,BENIGN,0
192.168.10.16,44918,50.63.243.230,80,6,355,2,0,0,0,0.0,5633.802817,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,45124,50.63.243.230,80,6,2798,2,0,0,0,0.0,714.7962831,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,45124,50.63.243.230,80,6,66670,4,5,429,2267,40437.9781,134.9932503,429,0,107.25,1448,0,453.4,269.6,497.1769638,247184.9333,299.5555556,BENIGN,0
192.168.10.16,45126,50.63.243.230,80,6,1883,2,0,0,0,0.0,1062.134891,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,45126,50.63.243.230,80,6,72384,3,4,429,2267,37245.80018,96.70645447,429,0,143.0,2267,0,566.75,337.0,794.1552565,630682.5714,385.1428571,BENIGN,0
192.168.10.16,45130,50.63.243.230,80,6,1851781,3,4,429,2267,1455.895703,3.780144628,429,0,143.0,2267,0,566.75,337.0,794.1552565,630682.5714,385.1428571,BENIGN,0
192.168.10.16,45128,50.63.243.230,80,6,1852189,3,4,429,2267,1455.574998,3.779311938,429,0,143.0,2267,0,566.75,337.0,794.1552565,630682.5714,385.1428571,BENIGN,0
192.168.10.16,45130,50.63.243.230,80,6,17966,2,0,0,0,0.0,111.3213848,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,45128,50.63.243.230,80,6,17554,2,0,0,0,0.0,113.9341461,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,45232,50.63.243.230,80,6,70663,3,5,428,2266,38124.61967,113.2134215,428,0,142.6666667,1448,0,453.2,299.3333333,517.5190818,267826.0,336.75,BENIGN,0
192.168.10.16,45232,50.63.243.230,80,6,64909,3,0,0,0,0.0,46.21855213,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,45272,50.63.243.230,80,6,8551,2,0,0,0,0.0,233.890773,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,45272,50.63.243.230,80,6,68708,3,4,429,2267,39238.51662,101.8804215,429,0,143.0,2267,0,566.75,337.0,794.1552565,630682.5714,385.1428571,BENIGN,0
192.168.10.16,45274,50.63.243.230,80,6,5729412,3,1,0,0,0.0,0.698151922,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,39294,52.10.154.150,80,6,5345646,3,1,0,0,0.0,0.748272519,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,39292,52.10.154.150,80,6,75169361,11,11,1409,252,22.09676892,0.292672436,1409,0,128.0909091,252,0,22.90909091,72.2173913,296.0982571,87674.17787,75.5,BENIGN,0
192.168.10.16,50912,52.206.28.50,443,6,325123,13,7,565,6079,20435.34293,61.51518041,199,0,43.46153846,2896,0,868.4285714,316.3809524,759.3053718,576544.6476,332.2,BENIGN,0
192.168.10.16,50912,52.206.28.50,443,6,126511,1,1,6,0,47.42670598,15.80890199,6,6,6.0,0,0,0.0,4.0,3.464101615,12.0,6.0,BENIGN,0
192.168.10.16,50910,52.206.28.50,443,6,117292113,34,33,1824,36727,328.6751258,0.571223404,1032,0,53.64705882,4344,0,1112.939394,566.9264706,875.4757396,766457.7706,575.3880597,BENIGN,0
192.168.10.16,51496,52.207.135.168,80,6,5310709,3,1,0,0,0.0,0.753195101,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,51498,52.207.135.168,80,6,75102060,11,11,1082,1308,31.82336144,0.292934708,1082,0,98.36363636,1308,0,118.9090909,103.9130435,345.9660931,119692.5375,108.6363636,BENIGN,0
192.168.10.16,52572,52.21.175.19,80,6,64775687,13,11,2873,1788,71.95601029,0.370509386,1018,0,221.0,728,0,162.5454545,186.44,353.317855,124833.5067,194.2083333,BENIGN,0
192.168.10.16,58008,52.26.205.213,80,6,63655952,11,10,2129,2333,70.09556624,0.329898452,1124,0,193.5454545,1209,0,233.3,202.8181818,441.5062569,194927.7749,212.4761905,BENIGN,0
192.168.10.16,45118,52.26.205.213,443,6,62264959,20,14,4791,7676,200.2249773,0.546053519,1205,0,239.55,2713,0,548.2857143,356.2,640.7798925,410598.8706,366.6764706,BENIGN,0
192.168.10.16,57314,52.42.178.188,80,6,60436543,9,9,538,743,21.19578547,0.297833051,538,0,59.77777778,743,0,82.55555556,67.42105263,204.8206033,41951.47953,71.16666667,BENIGN,0
192.168.10.16,57316,52.42.178.188,80,6,60437319,11,11,1076,1486,42.39102664,0.3640135,538,0,97.81818182,743,0,135.0909091,111.3913043,252.0463051,63527.33992,116.4545455,BENIGN,0
192.168.10.16,57320,52.42.178.188,80,6,60374885,9,9,538,743,21.21743172,0.298137214,538,0,59.77777778,743,0,82.55555556,67.42105263,204.8206033,41951.47953,71.16666667,BENIGN,0
192.168.10.16,57326,52.42.178.188,80,6,60307819,9,9,538,743,21.24102681,0.298468761,538,0,59.77777778,743,0,82.55555556,67.42105263,204.8206033,41951.47953,71.16666667,BENIGN,0
192.168.10.16,57330,52.42.178.188,80,6,60308850,9,9,538,743,21.24066368,0.298463658,538,0,59.77777778,743,0,82.55555556,67.42105263,204.8206033,41951.47953,71.16666667,BENIGN,0
192.168.10.16,57328,52.42.178.188,80,6,60307796,9,9,538,743,21.24103491,0.298468875,538,0,59.77777778,743,0,82.55555556,67.42105263,204.8206033,41951.47953,71.16666667,BENIGN,0
192.168.10.16,47252,52.84.137.78,443,6,5897015,9,5,363,3723,692.8929297,2.374082481,206,0,40.33333333,2017,0,744.6,272.4,608.1472801,369843.1143,291.8571429,BENIGN,0
192.168.10.16,49966,52.84.141.160,80,6,115659653,16,14,960,560,13.14200727,0.259381722,960,0,60.0,560,0,40.0,49.03225806,196.6952777,38689.03226,50.66666667,BENIGN,0
192.168.10.16,40970,52.84.143.147,80,6,5441366,4,2,0,0,0.0,1.102664294,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,40966,52.84.143.147,80,6,115852713,16,14,446,979,12.30010039,0.258949482,446,0,27.875,979,0,69.92857143,45.96774194,190.7749955,36395.09892,47.5,BENIGN,0
192.168.10.16,40968,52.84.143.147,80,6,115852715,16,14,446,979,12.30010017,0.258949477,446,0,27.875,979,0,69.92857143,45.96774194,190.7749955,36395.09892,47.5,BENIGN,0
192.168.10.16,60896,52.84.145.201,80,6,5988478,4,2,0,0,0.0,1.001924028,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,60894,52.84.145.201,80,6,116373374,23,21,1253,7544,75.59289292,0.37809336,480,0,54.47826087,1448,0,359.2380952,195.4888889,435.5352831,189690.9828,199.9318182,BENIGN,0
192.168.10.16,37308,52.84.3.219,80,6,116029581,16,14,341,343,5.895048436,0.258554756,341,0,21.3125,343,0,24.5,22.06451613,85.40840532,7294.595699,22.8,BENIGN,0
192.168.10.16,56706,52.87.59.64,80,6,5943832,3,1,0,0,0.0,0.672966531,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,56704,52.87.59.64,80,6,60291888,9,9,1544,902,40.56930511,0.298547626,1544,0,171.5555556,902,0,100.2222222,128.7368421,400.1839635,160147.2047,135.8888889,BENIGN,0
192.168.10.16,56706,52.87.59.64,80,6,6,1,1,0,0,0.0,333333.3333,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,53378,52.88.212.202,80,6,60342925,9,9,1998,766,45.80487273,0.298295119,1998,0,222.0,766,0,85.11111111,145.4736842,481.7024633,232037.2632,153.5555556,BENIGN,0
192.168.10.16,53368,52.88.212.202,80,6,60411042,9,9,1998,766,45.75322505,0.297958774,1998,0,222.0,766,0,85.11111111,145.4736842,481.7024633,232037.2632,153.5555556,BENIGN,0
192.168.10.16,47846,52.9.4.63,80,6,5261033,3,1,0,0,0.0,0.760306959,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,47844,52.9.4.63,80,6,60933496,10,10,2860,356,52.77885254,0.328226695,1448,0,286.0,356,0,35.6,153.1428571,431.5481764,186233.8286,160.8,BENIGN,0
192.168.10.16,34658,52.94.232.33,80,6,2131434,5,3,401,235,298.3906609,3.753341647,383,0,80.2,229,0,78.33333333,70.66666667,138.8929444,19291.25,79.5,BENIGN,0
192.168.10.16,34656,52.94.232.33,80,6,5058593,3,1,12,0,2.372201124,0.790733708,6,0,4.0,0,0,0.0,2.4,3.286335345,10.8,3.0,BENIGN,0
192.168.10.16,39916,54.152.24.232,80,6,63476313,15,12,2895,3212,96.20911662,0.425355518,730,0,193.0,839,0,267.6666667,218.1071429,352.0807293,123960.8399,226.1851852,BENIGN,0
192.168.10.16,39918,54.152.24.232,80,6,63475490,13,11,2301,2454,74.91080415,0.378098696,792,0,177.0,821,0,223.0909091,190.2,345.8878672,119638.4167,198.125,BENIGN,0
192.168.10.16,54782,54.152.24.232,443,6,60921205,17,13,1969,4719,109.7811509,0.492439373,840,0,115.8235294,1502,0,363.0,215.7419355,437.7235785,191601.9312,222.9333333,BENIGN,0
192.168.10.16,54780,54.152.24.232,443,6,61923019,19,14,2775,5552,134.4734177,0.532919753,829,0,146.0526316,2896,0,396.5714286,244.9117647,564.9218969,319136.7496,252.3333333,BENIGN,0
192.168.10.16,45262,54.164.157.184,80,6,61030191,11,10,2266,550,46.14109761,0.344091992,1133,0,206.0,275,0,55.0,128.0,335.1033956,112294.2857,134.0952381,BENIGN,0
192.168.10.16,45268,54.164.157.184,80,6,61021077,9,9,1133,275,23.07399458,0.294980044,1133,0,125.8888889,275,0,30.55555556,74.10526316,264.0469013,69720.76608,78.22222222,BENIGN,0
192.168.10.16,45266,54.164.157.184,80,6,61021215,9,9,1133,275,23.0739424,0.294979377,1133,0,125.8888889,275,0,30.55555556,74.10526316,264.0469013,69720.76608,78.22222222,BENIGN,0
192.168.10.16,45260,54.164.157.184,80,6,61029862,9,9,1133,275,23.07067317,0.294937583,1133,0,125.8888889,275,0,30.55555556,74.10526316,264.0469013,69720.76608,78.22222222,BENIGN,0
192.168.10.16,45258,54.164.157.184,80,6,61030276,9,9,1133,275,23.07051667,0.294935582,1133,0,125.8888889,275,0,30.55555556,74.10526316,264.0469013,69720.76608,78.22222222,BENIGN,0
192.168.10.16,45270,54.164.157.184,80,6,61021406,9,9,1133,275,23.07387018,0.294978454,1133,0,125.8888889,275,0,30.55555556,74.10526316,264.0469013,69720.76608,78.22222222,BENIGN,0
192.168.10.16,35178,54.165.82.215,80,6,5449416,3,1,0,0,0.0,0.734023609,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,35180,54.165.82.215,80,6,60883305,9,9,607,630,20.31755668,0.295647551,607,0,67.44444444,630,0,70.0,65.10526316,195.051815,38045.21053,68.72222222,BENIGN,0
192.168.10.16,46820,54.173.13.65,80,6,5104289,4,3,403,388,154.9677144,1.371395703,403,0,100.75,388,0,129.3333333,98.875,183.1248111,33534.69643,113.0,BENIGN,0
192.168.10.16,46820,54.173.13.65,80,6,50851,1,1,0,0,0.0,39.3305933,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,56896,54.209.247.112,80,6,5623960,3,1,0,0,0.0,0.711242612,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,56894,54.209.247.112,80,6,5623956,3,1,0,0,0.0,0.711243118,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,56890,54.209.247.112,80,6,60788644,11,13,7670,526,134.8278142,0.394810583,4344,0,697.2727273,526,0,40.46153846,327.84,1021.268642,1042989.64,341.5,BENIGN,0
192.168.10.16,56892,54.209.247.112,80,6,60788658,9,9,859,526,22.7838555,0.296107869,859,0,95.44444444,526,0,58.44444444,72.89473684,225.2896641,50755.43275,76.94444444,BENIGN,0
192.168.10.16,44528,54.219.148.161,80,6,60642340,9,9,296,165,7.601949397,0.296822319,296,0,32.88888889,165,0,18.33333333,24.26315789,75.88576364,5758.649123,25.61111111,BENIGN,0
192.168.10.16,43304,54.225.169.245,80,6,5163080,3,1,0,0,0.0,0.774731362,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,43306,54.225.169.245,80,6,64194000,17,17,6341,7905,221.9210518,0.529644515,2122,0,373.0,1448,0,465.0,407.0285714,689.9806683,476073.3227,419.0,BENIGN,0
192.168.10.16,43374,54.225.169.245,443,6,6060526,9,5,350,3157,578.6626441,2.310030516,193,0,38.88888889,1658,0,631.4,233.8,540.0012169,291601.3143,250.5,BENIGN,0
192.168.10.16,43372,54.225.169.245,443,6,61104531,17,14,2485,5783,135.3091148,0.507327354,2166,0,146.1764706,1658,0,413.0714286,258.375,592.1524297,350644.5,266.7096774,BENIGN,0
192.168.10.16,43374,54.225.169.245,443,6,3,2,0,12,0,4000000.0,666666.6667,6,6,6.0,0,0,0.0,6.0,0.0,0.0,9.0,BENIGN,0
192.168.10.16,38586,54.231.48.184,80,6,5315467,3,1,12,0,2.257562694,0.752520898,6,0,4.0,0,0,0.0,2.4,3.286335345,10.8,3.0,BENIGN,0
192.168.10.16,38808,54.231.48.184,443,6,5732529,12,9,403,3015,596.2464385,3.663304625,198,0,33.58333333,1432,0,335.0,155.3636364,370.4807103,137255.9567,162.7619048,BENIGN,0
192.168.10.16,38808,54.231.48.184,443,6,223308,2,1,12,31,192.559156,13.43435972,6,6,6.0,31,31,31.0,12.25,12.5,156.25,16.33333333,BENIGN,0
192.168.10.16,35252,54.235.184.202,80,6,2545670,6,5,883,996,738.1160952,4.321062824,459,0,147.1666667,498,0,199.2,156.5833333,232.0354433,53840.44697,170.8181818,BENIGN,0
192.168.10.16,35514,54.235.184.202,80,6,3246964,8,6,1431,1494,900.8415246,4.311720118,489,0,178.875,498,0,249.0,195.0,247.4279116,61220.57143,208.9285714,BENIGN,0
192.168.10.16,35512,54.235.184.202,80,6,3247023,8,6,1404,1494,892.5098467,4.311641772,489,0,175.5,498,0,249.0,193.2,245.5076955,60274.02857,207.0,BENIGN,0
192.168.10.16,35484,54.235.184.202,80,6,3608152,18,13,6123,3983,2800.879786,8.591655784,1716,0,340.1666667,498,0,306.3846154,315.8125,433.7383958,188128.996,326.0,BENIGN,0
192.168.10.16,35516,54.235.184.202,80,6,3245604,6,5,983,996,609.7478312,3.389199668,494,0,163.8333333,498,0,199.2,164.9166667,243.6082766,59344.99242,179.9090909,BENIGN,0
192.168.10.16,35252,54.235.184.202,80,6,50426,1,1,0,0,0.0,39.66207909,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,35586,54.235.184.202,80,6,2638781,2,2,0,0,0.0,1.515851448,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,59864,54.235.184.202,443,6,2798531,14,10,1334,6342,2742.867597,8.575927871,527,0,95.28571429,1448,0,634.2,307.04,484.6510325,234886.6233,319.8333333,BENIGN,0
192.168.10.16,35588,54.235.184.202,80,6,2633794,2,2,0,0,0.0,1.518721662,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,35484,54.235.184.202,80,6,53019,1,1,0,0,0.0,37.72232596,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,35588,54.235.184.202,80,6,53001,1,1,0,0,0.0,37.73513707,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,35514,54.235.184.202,80,6,52713,1,1,0,0,0.0,37.9413048,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,35586,54.235.184.202,80,6,53016,1,1,0,0,0.0,37.72446054,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,35512,54.235.184.202,80,6,52966,1,1,0,0,0.0,37.7600725,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,35516,54.235.184.202,80,6,53270,1,1,0,0,0.0,37.54458419,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,35670,54.235.184.202,80,6,2546029,2,2,0,0,0.0,1.571074014,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,35668,54.235.184.202,80,6,2576621,4,4,438,614,408.2866669,3.104841574,438,0,109.5,614,0,153.5,116.8888889,236.0807301,55734.11111,131.5,BENIGN,0
192.168.10.16,58198,54.236.72.117,80,6,10103834,4,3,409,305,70.66624412,0.692806315,409,0,102.25,305,0,101.6666667,89.25,167.5800448,28083.07143,102.0,BENIGN,0
192.168.10.16,58198,54.236.72.117,80,6,50404,1,1,0,0,0.0,39.67939052,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,60660,54.80.219.43,443,6,207427,12,10,1159,5734,33230.968,106.0614096,554,0,96.58333333,2896,0,573.4,299.6956522,655.5624535,429762.1304,313.3181818,BENIGN,0
192.168.10.16,60654,54.80.219.43,443,6,117641143,18,18,1558,6177,65.75080625,0.306015388,483,0,86.55555556,1448,0,343.1666667,209.0540541,405.7717575,164650.7192,214.8611111,BENIGN,0
192.168.10.16,60658,54.80.219.43,443,6,189728,9,8,536,5421,31397.57969,89.60195649,201,0,59.55555556,2896,0,677.625,330.9444444,734.1558956,538984.8791,350.4117647,BENIGN,0
192.168.10.16,60656,54.80.219.43,443,6,189636,9,9,536,5421,31412.81191,94.91868633,201,0,59.55555556,2896,0,602.3333333,313.5263158,717.499622,514805.7076,330.9444444,BENIGN,0
192.168.10.16,39000,54.84.234.136,80,6,60796814,9,9,318,419,12.12234575,0.296068146,318,0,35.33333333,419,0,46.55555556,38.78947368,117.4017693,13783.17544,40.94444444,BENIGN,0
192.168.10.16,51778,63.251.88.51,80,6,80071,3,4,337,263,7493.349652,87.42241261,337,0,112.3333333,263,0,65.75,75.0,140.2742212,19676.85714,85.71428571,BENIGN,0
192.168.10.16,51778,63.251.88.51,80,6,200,2,0,0,0,0.0,10000.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,51780,63.251.88.51,80,6,5613868,3,1,0,0,0.0,0.712521206,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,60708,63.251.88.56,80,6,194,2,0,0,0,0.0,10309.27835,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,60708,63.251.88.56,80,6,89471,3,4,1008,465,16463.43508,78.23764125,1008,0,336.0,465,0,116.25,184.125,370.5349174,137296.125,210.4285714,BENIGN,0
192.168.10.16,60938,63.251.88.56,80,6,97954,3,4,992,429,14506.80932,71.46211487,992,0,330.6666667,429,0,107.25,177.625,361.6825512,130814.2679,203.0,BENIGN,0
192.168.10.16,60938,63.251.88.56,80,6,5719,2,0,0,0,0.0,349.711488,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
192.168.10.16,47480,63.251.88.56,443,6,288122,9,10,1447,5525,24198.08276,65.94428749,1045,0,160.7777778,2896,0,552.5,348.6,720.11464,518565.0947,366.9473684,BENIGN,0
